"name","path_id","path_desc"
"cpdB","eco00240","Pyrimidine metabolism"
"cpsB","eco00051","Fructose and mannose metabolism"
"cpsB","eco00520","Amino sugar and nucleotide sugar metabolism"
"cpsB","eco01100","Metabolic pathways"
"cpsB","eco01110","Biosynthesis of secondary metabolites"
"cpsG","eco00051","Fructose and mannose metabolism"
"cpsG","eco00520","Amino sugar and nucleotide sugar metabolism"
"cpsG","eco01100","Metabolic pathways"
"cpsG","eco01110","Biosynthesis of secondary metabolites"
"cpxA","eco02020","Two-component system"
"cpxP","NA","NA"
"cpxR","eco02020","Two-component system"
"crcB","NA","NA"
"creA","NA","NA"
"creB","NA","NA"
"creC","eco02020","Two-component system"
"creD","NA","NA"
"crl","NA","NA"
"croE","NA","NA"
"crp","eco02020","Two-component system"
"crr","eco00010","Glycolysis / Gluconeogenesis"
"crr","eco00500","Starch and sucrose metabolism"
"crr","eco00520","Amino sugar and nucleotide sugar metabolism"
"crr","eco02060","Phosphotransferase system (PTS)"
"csdA","NA","NA"
"csdE","NA","NA"
"csdL","NA","NA"
"csgA","NA","NA"
"csgB","NA","NA"
"csgC","NA","NA"
"csgD","NA","NA"
"csgE","NA","NA"
"csgF","NA","NA"
"csgG","NA","NA"
"csiD","NA","NA"
"csiE","NA","NA"
"csiR","NA","NA"
"cspA","NA","NA"
"cspB","NA","NA"
"cspC","NA","NA"
"cspD","NA","NA"
"cspE","NA","NA"
"cspF","NA","NA"
"cspG","NA","NA"
"cspH","NA","NA"
"cspI","NA","NA"
"csrA","eco02020","Two-component system"
"csrB","NA","NA"
"csrC","NA","NA"
"csrD","NA","NA"
"cstA","NA","NA"
"cueO","NA","NA"
"cueR","NA","NA"
"cusA","eco02020","Two-component system"
"cusB","eco02020","Two-component system"
"cusC","eco02020","Two-component system"
"cusF","eco02020","Two-component system"
"cusR","eco02020","Two-component system"
"cusS","eco02020","Two-component system"
"cutA","NA","NA"
"cutC","NA","NA"
"cvpA","NA","NA"
"cvrA","NA","NA"
"cyaA","eco00230","Purine metabolism"
"cyaR","NA","NA"
"cyaY","NA","NA"
"cybB","NA","NA"
"cybC","NA","NA"
"cycA","NA","NA"
"cydA","eco00190","Oxidative phosphorylation"
"cydA","eco01100","Metabolic pathways"
"cydA","eco02020","Two-component system"
"cydB","eco00190","Oxidative phosphorylation"
"cydB","eco01100","Metabolic pathways"
"cydB","eco02020","Two-component system"
"cydC","eco02010","ABC transporters"
"cydD","eco02010","ABC transporters"
"cynR","NA","NA"
"cynS","eco00910","Nitrogen metabolism"
"cynT","eco00910","Nitrogen metabolism"
"cynX","NA","NA"
"cyoA","eco00190","Oxidative phosphorylation"
"cyoA","eco01100","Metabolic pathways"
"cyoB","eco00190","Oxidative phosphorylation"
"cyoB","eco01100","Metabolic pathways"
"cyoC","eco00190","Oxidative phosphorylation"
"cyoC","eco01100","Metabolic pathways"
"cyoD","eco00190","Oxidative phosphorylation"
"cyoD","eco01100","Metabolic pathways"
"cyoE","eco00190","Oxidative phosphorylation"
"cyoE","eco00860","Porphyrin and chlorophyll metabolism"
"cyoE","eco01100","Metabolic pathways"
"cyoE","eco01110","Biosynthesis of secondary metabolites"
"cysA","eco00920","Sulfur metabolism"
"cysA","eco02010","ABC transporters"
"cysB","NA","NA"
"cysC","eco00230","Purine metabolism"
"cysC","eco00920","Sulfur metabolism"
"cysC","eco01100","Metabolic pathways"
"cysC","eco01120","Microbial metabolism in diverse environments"
"cysD","eco00230","Purine metabolism"
"cysD","eco00450","Selenocompound metabolism"
"cysD","eco00920","Sulfur metabolism"
"cysD","eco01100","Metabolic pathways"
"cysD","eco01120","Microbial metabolism in diverse environments"
"cysE","eco00270","Cysteine and methionine metabolism"
"cysE","eco00920","Sulfur metabolism"
"cysE","eco01100","Metabolic pathways"
"cysE","eco01120","Microbial metabolism in diverse environments"
"cysE","eco01200","Carbon metabolism"
"cysE","eco01230","Biosynthesis of amino acids"
"cysG","eco00860","Porphyrin and chlorophyll metabolism"
"cysG","eco01100","Metabolic pathways"
"cysG","eco01110","Biosynthesis of secondary metabolites"
"cysH","eco00920","Sulfur metabolism"
"cysH","eco01100","Metabolic pathways"
"cysH","eco01120","Microbial metabolism in diverse environments"
"cysI","eco00920","Sulfur metabolism"
"cysI","eco01100","Metabolic pathways"
"cysI","eco01120","Microbial metabolism in diverse environments"
"cysJ","eco00920","Sulfur metabolism"
"cysJ","eco01100","Metabolic pathways"
"cysJ","eco01120","Microbial metabolism in diverse environments"
"cysK","eco00270","Cysteine and methionine metabolism"
"cysK","eco00920","Sulfur metabolism"
"cysK","eco01100","Metabolic pathways"
"cysK","eco01120","Microbial metabolism in diverse environments"
"cysK","eco01200","Carbon metabolism"
"cysK","eco01230","Biosynthesis of amino acids"
"cysM","eco00270","Cysteine and methionine metabolism"
"cysM","eco00920","Sulfur metabolism"
"cysM","eco01100","Metabolic pathways"
"cysM","eco01120","Microbial metabolism in diverse environments"
"cysM","eco01200","Carbon metabolism"
"cysM","eco01230","Biosynthesis of amino acids"
"cysN","eco00230","Purine metabolism"
"cysN","eco00450","Selenocompound metabolism"
"cysN","eco00920","Sulfur metabolism"
"cysN","eco01100","Metabolic pathways"
"cysN","eco01120","Microbial metabolism in diverse environments"
"cysP","eco00920","Sulfur metabolism"
"cysP","eco02010","ABC transporters"
"cysQ","eco00920","Sulfur metabolism"
"cysQ","eco01100","Metabolic pathways"
"cysQ","eco01120","Microbial metabolism in diverse environments"
"cysS","eco00970","Aminoacyl-tRNA biosynthesis"
"cysT","eco00970","Aminoacyl-tRNA biosynthesis"
"cysU","eco00920","Sulfur metabolism"
"cysU","eco02010","ABC transporters"
"cysW","eco00920","Sulfur metabolism"
"cysW","eco02010","ABC transporters"
"cysZ","NA","NA"
"cytR","NA","NA"
"dacA","NA","NA"
"dacB","eco00550","Peptidoglycan biosynthesis"
"dacC","NA","NA"
"dacD","eco00550","Peptidoglycan biosynthesis"
"dacD","eco01100","Metabolic pathways"
"dadA","NA","NA"
"dadX","eco00473","D-Alanine metabolism"
"dadX","eco01100","Metabolic pathways"
"dam","NA","NA"
"damX","NA","NA"
"dapA","eco00300","Lysine biosynthesis"
"dapA","eco01100","Metabolic pathways"
"dapA","eco01110","Biosynthesis of secondary metabolites"
"dapA","eco01120","Microbial metabolism in diverse environments"
"dapA","eco01230","Biosynthesis of amino acids"
"dapB","eco00300","Lysine biosynthesis"
"dapB","eco01100","Metabolic pathways"
"dapB","eco01110","Biosynthesis of secondary metabolites"
"dapB","eco01120","Microbial metabolism in diverse environments"
"dapB","eco01230","Biosynthesis of amino acids"
"dapD","eco00300","Lysine biosynthesis"
"dapD","eco01100","Metabolic pathways"
"dapD","eco01120","Microbial metabolism in diverse environments"
"dapD","eco01230","Biosynthesis of amino acids"
"dapE","eco00300","Lysine biosynthesis"
"dapE","eco01100","Metabolic pathways"
"dapE","eco01120","Microbial metabolism in diverse environments"
"dapE","eco01230","Biosynthesis of amino acids"
"dapF","eco00300","Lysine biosynthesis"
"dapF","eco01100","Metabolic pathways"
"dapF","eco01110","Biosynthesis of secondary metabolites"
"dapF","eco01120","Microbial metabolism in diverse environments"
"dapF","eco01230","Biosynthesis of amino acids"
"dbpA","NA","NA"
"dcd","eco00240","Pyrimidine metabolism"
"dcd","eco01100","Metabolic pathways"
"dcm","eco00270","Cysteine and methionine metabolism"
"dcm","eco01100","Metabolic pathways"
"dcp","NA","NA"
"dcrB","NA","NA"
"dctA","eco02020","Two-component system"
"dctR","NA","NA"
"dcuA","NA","NA"
"dcuB","eco02020","Two-component system"
"dcuC","NA","NA"
"dcuD","NA","NA"
"dcuR","eco02020","Two-component system"
"dcuS","eco02020","Two-component system"
"dcyD","eco00270","Cysteine and methionine metabolism"
"ddlA","eco00473","D-Alanine metabolism"
"ddlA","eco00550","Peptidoglycan biosynthesis"
"ddlA","eco01100","Metabolic pathways"
"ddlB","eco00473","D-Alanine metabolism"
"ddlB","eco00550","Peptidoglycan biosynthesis"
"ddlB","eco01100","Metabolic pathways"
"ddpA","NA","NA"
"ddpB","NA","NA"
"ddpC","NA","NA"
"ddpD","NA","NA"
"ddpF","NA","NA"
"ddpX","NA","NA"
"deaD","eco03018","RNA degradation"
"dedA","NA","NA"
"dedD","NA","NA"
"def","NA","NA"
"degP","eco02020","Two-component system"
"degQ","NA","NA"
"degS","NA","NA"
"deoA","eco00240","Pyrimidine metabolism"
"deoA","eco01100","Metabolic pathways"
"deoB","eco00030","Pentose phosphate pathway"
"deoB","eco00230","Purine metabolism"
"deoC","eco00030","Pentose phosphate pathway"
"deoD","eco00230","Purine metabolism"
"deoD","eco00240","Pyrimidine metabolism"
"deoD","eco00760","Nicotinate and nicotinamide metabolism"
"deoD","eco01100","Metabolic pathways"
"deoD","eco01110","Biosynthesis of secondary metabolites"
"deoR","NA","NA"
"der","NA","NA"
"dfp","eco00770","Pantothenate and CoA biosynthesis"
"dfp","eco01100","Metabolic pathways"
"dgkA","eco00561","Glycerolipid metabolism"
"dgkA","eco00564","Glycerophospholipid metabolism"
"dgkA","eco01100","Metabolic pathways"
"dgoA","eco00052","Galactose metabolism"
"dgoA","eco01100","Metabolic pathways"
"dgoD","eco00052","Galactose metabolism"
"dgoK","eco00052","Galactose metabolism"
"dgoK","eco01100","Metabolic pathways"
"dgoR","NA","NA"
"dgoT","NA","NA"
"dgsA","NA","NA"
"dgt","eco00230","Purine metabolism"
"dhaK","eco00561","Glycerolipid metabolism"
"dhaK","eco01100","Metabolic pathways"
"dhaL","eco00561","Glycerolipid metabolism"
"dhaL","eco01100","Metabolic pathways"
"dhaM","NA","NA"
"dhaR","NA","NA"
"diaA","NA","NA"
"dicA","NA","NA"
"dicB","NA","NA"
"dicC","NA","NA"
"dicF","NA","NA"
"dinB","NA","NA"
"dinD","NA","NA"
"dinF","NA","NA"
"dinG","NA","NA"
"dinI","NA","NA"
"dinJ","NA","NA"
"dinQ","NA","NA"
"djlA","NA","NA"
"djlB","NA","NA"
"djlC","NA","NA"
"dkgA","NA","NA"
"dkgB","NA","NA"
"dksA","NA","NA"
"dld","eco00620","Pyruvate metabolism"
"dmlA","NA","NA"
"dmlR","NA","NA"
"dmsA","eco00920","Sulfur metabolism"
"dmsB","eco00920","Sulfur metabolism"
"dmsC","eco00920","Sulfur metabolism"
"dmsD","NA","NA"
"dnaA","eco02020","Two-component system"
"dnaB","eco03030","DNA replication"
"dnaC","NA","NA"
"dnaE","eco00230","Purine metabolism"
"dnaE","eco00240","Pyrimidine metabolism"
"dnaE","eco01100","Metabolic pathways"
"dnaE","eco03030","DNA replication"
"dnaE","eco03430","Mismatch repair"
"dnaE","eco03440","Homologous recombination"
"dnaG","eco03030","DNA replication"
"dnaJ","NA","NA"
"dnaK","eco03018","RNA degradation"
"dnaN","eco00230","Purine metabolism"
"dnaN","eco00240","Pyrimidine metabolism"
"dnaN","eco01100","Metabolic pathways"
"dnaN","eco03030","DNA replication"
"dnaN","eco03430","Mismatch repair"
"dnaN","eco03440","Homologous recombination"
"dnaQ","eco00230","Purine metabolism"
"dnaQ","eco00240","Pyrimidine metabolism"
"dnaQ","eco01100","Metabolic pathways"
"dnaQ","eco03030","DNA replication"
"dnaQ","eco03430","Mismatch repair"
"dnaQ","eco03440","Homologous recombination"
"dnaT","eco03440","Homologous recombination"
"dnaX","eco00230","Purine metabolism"
"dnaX","eco00240","Pyrimidine metabolism"
"dnaX","eco01100","Metabolic pathways"
"dnaX","eco03030","DNA replication"
"dnaX","eco03430","Mismatch repair"
"dnaX","eco03440","Homologous recombination"
"dosC","NA","NA"
"dosP","NA","NA"
"dpiA","eco02020","Two-component system"
"dpiB","eco02020","Two-component system"
"dppA","NA","NA"
"dppB","eco02010","ABC transporters"
"dppC","eco02010","ABC transporters"
"dppD","eco02010","ABC transporters"
"dppF","eco02010","ABC transporters"
"dps","NA","NA"
"dsbA","NA","NA"
"dsbB","NA","NA"
"dsbC","NA","NA"
"dsbD","NA","NA"
"dsbG","NA","NA"
"dsdA","eco00260","Glycine, serine and threonine metabolism"
"dsdC","NA","NA"
"dsdX","NA","NA"
"dsrA","NA","NA"
"dsrB","NA","NA"
"dtd","NA","NA"
"dtpA","NA","NA"
"dtpB","NA","NA"
"dtpD","NA","NA"
"dusA","NA","NA"
"dusB","NA","NA"
"dusC","NA","NA"
"dut","eco00240","Pyrimidine metabolism"
"dut","eco01100","Metabolic pathways"
"dxr","eco00900","Terpenoid backbone biosynthesis"
"dxr","eco01100","Metabolic pathways"
"dxr","eco01110","Biosynthesis of secondary metabolites"
"dxs","eco00730","Thiamine metabolism"
"dxs","eco00900","Terpenoid backbone biosynthesis"
"dxs","eco01100","Metabolic pathways"
"dxs","eco01110","Biosynthesis of secondary metabolites"
"eaeH","NA","NA"
"eamA","NA","NA"
"eamB","NA","NA"
"ebgA","eco00052","Galactose metabolism"
"ebgA","eco00511","Other glycan degradation"
"ebgA","eco01100","Metabolic pathways"
"ebgC","eco00052","Galactose metabolism"
"ebgC","eco00511","Other glycan degradation"
"ebgC","eco01100","Metabolic pathways"
"ebgR","NA","NA"
"ecnA","NA","NA"
"ecnB","NA","NA"
"eco","NA","NA"
"ecpD","NA","NA"
"eda","NA","NA"
"edd","eco00030","Pentose phosphate pathway"
"edd","eco01100","Metabolic pathways"
"edd","eco01120","Microbial metabolism in diverse environments"
"edd","eco01200","Carbon metabolism"
"efeB","NA","NA"
"efeO","NA","NA"
"efeU","NA","NA"
"efp","NA","NA"
"elaA","NA","NA"
"elaB","NA","NA"
"elaD","NA","NA"
"elbB","NA","NA"
"elfA","NA","NA"
"elfC","NA","NA"
"elfD","NA","NA"
"elfG","NA","NA"
"emrA","NA","NA"
"emrB","NA","NA"
"emrD","NA","NA"
"emrE","NA","NA"
"emrK","eco02020","Two-component system"
"emrY","eco02020","Two-component system"
"emtA","NA","NA"
"endA","NA","NA"
"eno","NA","NA"
"entA","eco01053","Biosynthesis of siderophore group nonribosomal peptides"
"entA","eco01110","Biosynthesis of secondary metabolites"
"entB","eco01053","Biosynthesis of siderophore group nonribosomal peptides"
"entB","eco01110","Biosynthesis of secondary metabolites"
"entC","eco00130","Ubiquinone and other terpenoid-quinone biosynthesis"
"entC","eco01053","Biosynthesis of siderophore group nonribosomal peptides"
"entC","eco01100","Metabolic pathways"
"entC","eco01110","Biosynthesis of secondary metabolites"
"entD","NA","NA"
"entE","eco01053","Biosynthesis of siderophore group nonribosomal peptides"
"entF","eco01053","Biosynthesis of siderophore group nonribosomal peptides"
"entH","NA","NA"
"entS","NA","NA"
"envC","NA","NA"
"envR","NA","NA"
"envY","NA","NA"
"envZ","eco02020","Two-component system"
"epd","eco00750","Vitamin B6 metabolism"
"epd","eco01100","Metabolic pathways"
"eptA","NA","NA"
"eptB","NA","NA"
"era","NA","NA"
"erfK","NA","NA"
"erpA","NA","NA"
"essD","NA","NA"
"essQ","NA","NA"
"etk","NA","NA"
"etp","NA","NA"
"eutA","eco00564","Glycerophospholipid metabolism"
"eutA","eco01100","Metabolic pathways"
"eutB","eco00564","Glycerophospholipid metabolism"
"eutB","eco01100","Metabolic pathways"
"eutC","eco00564","Glycerophospholipid metabolism"
"eutC","eco01100","Metabolic pathways"
"eutD","eco00620","Pyruvate metabolism"
"eutD","eco01100","Metabolic pathways"
"eutE","eco00362","Benzoate degradation"
"eutE","eco00620","Pyruvate metabolism"
"eutE","eco00621","Dioxin degradation"
"eutE","eco00622","Xylene degradation"
"eutE","eco01100","Metabolic pathways"
"eutE","eco01120","Microbial metabolism in diverse environments"
"eutG","eco00010","Glycolysis / Gluconeogenesis"
"eutG","eco01100","Metabolic pathways"
"eutG","eco01110","Biosynthesis of secondary metabolites"
"eutG","eco01120","Microbial metabolism in diverse environments"
"eutH","NA","NA"
"eutJ","NA","NA"
"eutK","NA","NA"
"eutL","NA","NA"
"eutM","NA","NA"
"eutN","NA","NA"
"eutP","NA","NA"
"eutQ","NA","NA"
"eutR","NA","NA"
"eutS","NA","NA"
"eutT","eco00860","Porphyrin and chlorophyll metabolism"
"evgA","eco02020","Two-component system"
"evgS","eco02020","Two-component system"
"exbB","NA","NA"
"exbD","NA","NA"
"exoD","NA","NA"
"exoX","eco03430","Mismatch repair"
"exuR","NA","NA"
"exuT","NA","NA"
"eyeA","NA","NA"
"fabA","eco00061","Fatty acid biosynthesis"
"fabA","eco01100","Metabolic pathways"
"fabA","eco01212","Fatty acid metabolism"
"fabB","eco00061","Fatty acid biosynthesis"
"fabB","eco00780","Biotin metabolism"
"fabB","eco01100","Metabolic pathways"
"fabB","eco01212","Fatty acid metabolism"
"fabD","eco00061","Fatty acid biosynthesis"
"fabD","eco01100","Metabolic pathways"
"fabD","eco01212","Fatty acid metabolism"
"fabF","eco00061","Fatty acid biosynthesis"
"fabF","eco00780","Biotin metabolism"
"fabF","eco01100","Metabolic pathways"
"fabF","eco01212","Fatty acid metabolism"
"fabG","eco00061","Fatty acid biosynthesis"
"fabG","eco00780","Biotin metabolism"
"fabG","eco01040","Biosynthesis of unsaturated fatty acids"
"fabG","eco01100","Metabolic pathways"
"fabG","eco01212","Fatty acid metabolism"
"fabH","eco00061","Fatty acid biosynthesis"
"fabH","eco01100","Metabolic pathways"
"fabH","eco01212","Fatty acid metabolism"
"fabI","eco00061","Fatty acid biosynthesis"
"fabI","eco00780","Biotin metabolism"
"fabI","eco01100","Metabolic pathways"
"fabI","eco01212","Fatty acid metabolism"
"fabR","NA","NA"
"fabZ","eco00061","Fatty acid biosynthesis"
"fabZ","eco00780","Biotin metabolism"
"fabZ","eco01100","Metabolic pathways"
"fabZ","eco01212","Fatty acid metabolism"
"fadA","eco00071","Fatty acid degradation"
"fadA","eco00280","Valine, leucine and isoleucine degradation"
"fadA","eco00281","Geraniol degradation"
"fadA","eco00362","Benzoate degradation"
"fadA","eco00592","alpha-Linolenic acid metabolism"
"fadA","eco00642","Ethylbenzene degradation"
"fadA","eco01100","Metabolic pathways"
"fadA","eco01110","Biosynthesis of secondary metabolites"
"fadA","eco01120","Microbial metabolism in diverse environments"
"fadA","eco01212","Fatty acid metabolism"
"fadB","eco00071","Fatty acid degradation"
"fadB","eco00280","Valine, leucine and isoleucine degradation"
"fadB","eco00281","Geraniol degradation"
"fadB","eco00310","Lysine degradation"
"fadB","eco00380","Tryptophan metabolism"
"fadB","eco00410","beta-Alanine metabolism"
"fadB","eco00640","Propanoate metabolism"
"fadB","eco00650","Butanoate metabolism"
"fadB","eco00903","Limonene and pinene degradation"
"fadB","eco00930","Caprolactam degradation"
"fadB","eco01040","Biosynthesis of unsaturated fatty acids"
"fadB","eco01100","Metabolic pathways"
"fadB","eco01110","Biosynthesis of secondary metabolites"
"fadB","eco01120","Microbial metabolism in diverse environments"
"fadB","eco01200","Carbon metabolism"
"fadB","eco01212","Fatty acid metabolism"
"fadD","eco00071","Fatty acid degradation"
"fadD","eco01100","Metabolic pathways"
"fadD","eco01212","Fatty acid metabolism"
